#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27402297	fgenesh2_pg.C_Chr_06000160	100959	100959	PF13086	PTHR10887,PTHR10887:SF140		3.6.4.13,3.6.4.12			AT2G03270.1		DNA-binding protein, putative	Cre09.g396139.t1.1	g9828.t1,Cre02.g132750.t1.1	
27402153	fgenesh2_pg.C_Chr_06000163	100962	100962												
27401898	fgenesh2_pg.C_Chr_06000172	100971	100971												
27402286	fgenesh2_pg.C_Chr_06000179	100978	100978	PF04969									Cre07.g329600.t2.1	g7667.t2	
27402206	fgenesh2_pg.C_Chr_06000180	100979	100979		PTHR15137			K03128		AT1G73960.2	TAF2	TBP-associated factor 2	Cre13.g583500.t1.1	g14326.t1	
27402201	fgenesh2_pg.C_Chr_06000183	100982	100982		PTHR12428			K03217	GO:0051205,GO:0016021	AT5G62050.1	ATOXA1,OXA1,OXA1AT	homolog of yeast oxidase assembly 1 (OXA1)	Cre03.g198150.t1.1	g4104.t1	
27401877	fgenesh2_pg.C_Chr_06000199	100998	100998		PTHR17204,PTHR17204:SF5	KOG1258		K13217		AT1G04080.1	PRP39	Tetratricopeptide repeat (TPR)-like superfamily protein	Cre16.g670300.t1.2	g16223.t2,Cre16.g670300.t1.1,PRP39	Nuclear pre-mRNA splicing factor and U1 snRNP Component
27402248	fgenesh2_pg.C_Chr_06000203	101002	101002	PF12638	PTHR31750,PTHR31750:SF4					AT4G11910.1			Cre12.g487500.t1.1	g12238.t1,CGL61	Predicted protein
27401974	fgenesh2_pg.C_Chr_06000210	101009	101009							AT1G18190.1	GC2	golgin candidate 2			
27402062	fgenesh2_pg.C_Chr_06000220	101019	101019		PTHR21847										
27402266	fgenesh2_pg.C_Chr_06000226	101025	101025			KOG1441							Cre01.g014400.t1.1	g350.t1	
27402025	fgenesh2_pg.C_Chr_06000227	101026	101026	PF03330	PTHR31867,PTHR31867:SF1					AT5G39290.1	ATEXP26,ATHEXP ALPHA 1.16,EXP26	expansin A26	Cre08.g381600.t1.2	g8980.t1,Cre08.g381600.t1.1	
27402174	fgenesh2_pg.C_Chr_06000234	101033	101033	PF04751											
27402125	fgenesh2_pg.C_Chr_06000235	101034	101034	PF14295	PTHR33344					AT4G33380.1			Cre06.g262300.t1.2	g5893.t1,Cre06.g262300.t1.1	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
27401984	fgenesh2_pg.C_Chr_06000236	101035	101035							AT2G36145.1			Cre03.g189350.t1.2	g3921.t1,Cre03.g189350.t1.1	
27402435	fgenesh2_pg.C_Chr_06000243	101042	101042	PF13499						AT3G50360.1	ATCEN2,CEN1,CEN2	centrin2	Cre16.g678350.t1.2	g16547.t1,Cre16.g678350.t1.1,CAM19	
27402237	fgenesh2_pg.C_Chr_06000248	101047	101047	PF07054,PF07651	PTHR22951,PTHR22951:SF5				GO:0005543	AT5G57200.1		ENTH/ANTH/VHS superfamily protein	Cre09.g393136.t1.1	g9746.t1,Cre02.g128950.t1.1,Cre02.g128950.t1.2	
27401958	fgenesh2_pg.C_Chr_06000250	101049	101049					K16489					Cre04.g215800.t1.1	g4655.t1	
27402053	fgenesh2_pg.C_Chr_06000254	101053	101053	PF13934						AT2G39810.1	HOS1	ubiquitin-protein ligases			
27402019	fgenesh2_pg.C_Chr_06000268	101067	101067	PF00849	PTHR11079,PTHR11079:SF81		5.4.99.23		GO:0009982,GO:0009451,GO:0003723,GO:0001522	AT1G76050.2		Pseudouridine synthase family protein	Cre07.g346750.t1.1	g8069.t1,PUS14	
27402371	fgenesh2_pg.C_Chr_06000276	101075	101075	PF00847	PTHR32467,PTHR32467:SF34				GO:0006355,GO:0003700,GO:0007275	AT1G51190.1	PLT2	Integrase-type DNA-binding superfamily protein	Cre10.g441300.t1.1	g10859.t1	
27402408	fgenesh2_pg.C_Chr_06000277	101076	101076	PF13639	PTHR22763			K16274	GO:0008270,GO:0005515	AT2G40830.1	RHC1A	RING-H2 finger C1A	Cre10.g422050.t1.2	g10442.t1,Cre10.g422050.t1.1	
27402145	fgenesh2_pg.C_Chr_06000286	101085	101085												
27402230	fgenesh2_pg.C_Chr_06000292	101091	101091												
27401824	fgenesh2_pg.C_Chr_06000296	101095	101095	PF01336,PF08784	PTHR13989,PTHR13989:SF16	KOG3108		K10739	GO:0003676	AT2G24490.2	ATRPA2,ATRPA32A,ROR1,RPA2,RPA32A	replicon protein A2	Cre02.g100000.t1.2	g2036.t1,Cre02.g100000.t1.1,RFA2,RPA30	Replication protein A, 30 kDa subunit
27402309	fgenesh2_pg.C_Chr_06000301	101100	101100	PF00293	PTHR12992,PTHR12992:SF0	KOG3069			GO:0016787	AT1G28960.1	ATNUDT15,ATNUDX15,NUDX15	nudix hydrolase homolog 15	Cre02.g081300.t1.1	g1488.t1	
27402423	fgenesh2_pg.C_Chr_06000303	101102	101102	PF09366	PTHR34133,PTHR34133:SF2					AT5G39530.1		Protein of unknown function (DUF1997)			
27402455	fgenesh2_pg.C_Chr_06000304	101103	101103				2.7.11.12								
27402395	fgenesh2_pg.C_Chr_06000310	101109	101109	PF02190,PF08734					GO:0006508,GO:0004176						
27402258	fgenesh2_pg.C_Chr_06000312	101111	101111	PF00650	PTHR23324	KOG1471				AT2G21540.2	ATSFH3,SFH3	SEC14-like 3	Cre12.g527050.t1.2	g12985.t1,Cre12.g527050.t1.1	
27402301	fgenesh2_pg.C_Chr_06000325	101124	101124	PF06325	PTHR18895,PTHR18895:SF3								Cre17.g747647.t1.1	g18069.t1,Cre20.g757750.t1.1	
27402078	fgenesh2_pg.C_Chr_06000330	101129	101129	PF04488	PTHR32385								Cre12.g522650.t1.1	g12872.t1	
27402421	fgenesh2_pg.C_Chr_06000334	101133	101133	PF10294	PTHR14614					AT5G44170.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre16.g669400.t1.2	g16243.t1,Cre16.g669400.t1.1,SMM49	
27401939	fgenesh2_pg.C_Chr_06000337	101136	101136	PF13920,PF04757		KOG2879		K06664		AT1G79810.1	ATPEX2,PEX2,TED3	Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein	Cre17.g698800.t1.2	g16949.t1,Cre17.g698800.t1.1	
27401992	fgenesh2_pg.C_Chr_06000347	101146	101146	PF08561	PTHR28595,PTHR28595:SF1			K17435		AT3G01740.1		Mitochondrial ribosomal protein L37	Cre12.g546000.t1.2	g13635.t1,Cre12.g546000.t1.1,MRPL54	Putative mitochondrial ribosomal protein L54, imported to mitochondria
27401849	fgenesh2_pg.C_Chr_06000354	101153	101153	PF03810	PTHR10997,PTHR10997:SF9	KOG2274			GO:0008536,GO:0006886	AT1G26170.1		ARM repeat superfamily protein	Cre08.g377450.t1.1	g8888.t1	
27401835	fgenesh2_pg.C_Chr_06000363	101162	101162												
27402171	fgenesh2_pg.C_Chr_06000378	101177	101177		PTHR37204,PTHR37204:SF1					AT1G74530.3			Cre12.g513300.t1.2	g12673.t1,Cre12.g513300.t1.1	Predicted protein
27402148	fgenesh2_pg.C_Chr_06000380	101179	101179	PF00149	PTHR11668,PTHR11668:SF241	KOG0374	3.1.3.16	K04460	GO:0016787	AT5G63870.1	ATPP7,PP7	serine/threonine phosphatase 7	Cre12.g500350.t1.2	g12569.t1,Cre12.g500350.t1.1,PPP38	
27402160	fgenesh2_pg.C_Chr_06000383	101182	101182	PF13499	PTHR10891	KOG0027				AT1G50700.1	CPK33	calcium-dependent protein kinase 33	Cre12.g527450.t1.2	g12993.t1,Cre12.g527450.t1.1,CAM17	
27401911	fgenesh2_pg.C_Chr_06000384	101183	101183	PF05623	PTHR31343					AT5G49220.1		Protein of unknown function (DUF789)	Cre17.g744797.t1.1	g18012.t1,Cre20.g759950.t1.1	
27402357	fgenesh2_pg.C_Chr_06000387	101186	101186	PF01471											
27402190	fgenesh2_pg.C_Chr_06000390	101189	101189	PF00013,PF16275	PTHR11208,PTHR11208:SF45			K13095	GO:0003723,GO:0045131,GO:0000398	AT5G51300.3		splicing factor-related	Cre12.g553750.t1.1	g13458.t1,SPL26	
27402089	fgenesh2_pg.C_Chr_06000393	101192	101192												
27401861	fgenesh2_pg.C_Chr_06000404	101203	101203	PF13450	PTHR10742	KOG0029	1.4.3.4			AT4G16310.1	LDL3	LSD1-like 3	Cre10.g447767.t1.1	g11012.t1,AOF2	
27402031	fgenesh2_pg.C_Chr_06000416	101215	101215	PF00076,PF01480	PTHR18806,PTHR18806:SF4	KOG2253		K12822	GO:0003676,GO:0006397	AT1G60200.1		splicing factor PWI domain-containing protein / RNA recognition motif (RRM)-containing protein	Cre08.g375084.t1.1	g8838.t2	
27402203	fgenesh2_pg.C_Chr_06000418	101217	101217	PF01370	PTHR10366,PTHR10366:SF186				GO:0050662,GO:0003824,GO:0006012,GO:0003978						
27402414	fgenesh2_pg.C_Chr_06000421	101220	101220	PF00782	PTHR10159,PTHR10159:SF293		3.1.3.16,3.1.3.48	K14819	GO:0008138,GO:0006470	AT4G18593.1		dual specificity protein phosphatase-related	Cre07.g314351.t1.1	g7273.t1	
27402022	fgenesh2_pg.C_Chr_06000428	101227	101227												
27402257	fgenesh2_pg.C_Chr_06000434	101233	101233	PF00248	PTHR11732,PTHR11732:SF2	KOG1575							Cre17.g730700.t1.1	g17658.t1	
27402007	fgenesh2_pg.C_Chr_06000445	101244	101244	PF11817	PTHR14374					AT5G65950.1			Cre17.g729700.t1.2	g17635.t1,Cre17.g729700.t1.1	
27402400	fgenesh2_pg.C_Chr_06000451	101250	101250		PTHR22091,PTHR22091:SF1			K16757					Cre03.g195450.t1.1	g4050.t1,POC11	Centriole proteome protein
27402300	fgenesh2_pg.C_Chr_06000456	101255	101255				2.7.11.18								
27402146	fgenesh2_pg.C_Chr_06000457	101256	101256	PF05186	PTHR23356,PTHR23356:SF5								Cre10.g427300.t1.2	g10556.t1,Cre10.g427300.t1.1	Radial spoke protein 2
27404690	fgenesh2_pg.C_Chr_07000004	101260	101260										Cre03.g165250.t1.1	g3390.t1	
27404215	fgenesh2_pg.C_Chr_07000009	101265	101265	PF08621,PF08620	PTHR21483,PTHR21483:SF18					AT4G38440.1					
27404165	fgenesh2_pg.C_Chr_07000020	101276	101276	PF01551			3.4.24.75								
27404614	fgenesh2_pg.C_Chr_07000021	101277	101277	PF14259,PF00076	PTHR24012,PTHR24012:SF411	KOG4212,KOG0123		K14573	GO:0003676	AT2G21440.1		RNA-binding (RRM/RBD/RNP motifs) family protein	Cre02.g104650.t1.1	g2141.t1	
27404362	fgenesh2_pg.C_Chr_07000023	101279	101279	PF00085,PF04777	PTHR22897	KOG1731	1.8.3.2	K10758	GO:0045454,GO:0055114,GO:0016972	AT2G01270.1	AtQSOX2,QSOX2	quiescin-sulfhydryl oxidase 2	Cre04.g230928.t1.1	g5046.t1,Cre32.g781800.t1.1	
27404536	fgenesh2_pg.C_Chr_07000038	101294	101294	PF05327	PTHR12790			K15216		AT2G34750.1		RNA polymerase I specific transcription initiation factor RRN3 protein	Cre03.g207950.t1.2	g4149.t1,Cre03.g207950.t1.1	
27404436	fgenesh2_pg.C_Chr_07000045	101301	101301												
27404280	fgenesh2_pg.C_Chr_07000059	101315	101315												
27404638	fgenesh2_pg.C_Chr_07000071	101327	101327	PF00642,PF00641,PF00076	PTHR24012	KOG0131		K13098	GO:0046872,GO:0008270,GO:0003676	AT5G58470.2	TAF15b	TBP-associated factor 15B	Cre02.g095101.t1.1	g1874.t1,Cre11.g472450.t1.1,Cre11.g472450.t1.2	
27404057	fgenesh2_pg.C_Chr_07000075	101331	101331												
27404588	fgenesh2_pg.C_Chr_07000086	101342	101342												
27404095	fgenesh2_pg.C_Chr_07000094	101350	101350												
27404742	fgenesh2_pg.C_Chr_07000095	101351	101351	PF10994,PF13620	PTHR11532,PTHR11532:SF54	KOG2649	3.4.17.22	K07752		AT1G71696.2	SOL1	carboxypeptidase D, putative	Cre07.g335900.t1.2	g7819.t1,Cre07.g335900.t1.1,CPZ	
27404640	fgenesh2_pg.C_Chr_07000113	101369	101369	PF05981	PTHR37952								Cre08.g361850.t1.2	g8471.t1,Cre08.g361850.t1.1	
27404205	fgenesh2_pg.C_Chr_07000117	101373	101373	PF13414	PTHR16193	KOG1128				AT5G17270.1		Protein prenylyltransferase superfamily protein	Cre09.g401700.t1.2	g9230.t1,Cre09.g401700.t1.1	
27404733	fgenesh2_pg.C_Chr_07000122	101378	101378	PF01529	PTHR24161,PTHR24161:SF17		2.3.1.225		GO:0008270	AT2G14255.1		Ankyrin repeat family protein with DHHC zinc finger domain	Cre07.g327700.t1.1	g7623.t1	
27404687	fgenesh2_pg.C_Chr_07000126	101382	101382	PF08381,PF00415	PTHR22870	KOG1427				AT5G19420.1		Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain	Cre16.g691050.t1.2	g15664.t1,Cre16.g691050.t1.1	
27404663	fgenesh2_pg.C_Chr_07000131	101387	101387												
27404523	fgenesh2_pg.C_Chr_07000133	101389	101389	PF00400	PTHR22874,PTHR22874:SF4			K17985	GO:0005515	AT1G04140.2		Transducin family protein / WD-40 repeat family protein	Cre16.g655400.t1.1	g15843.t1	
27404357	fgenesh2_pg.C_Chr_07000134	101390	101390	PF13639	PTHR14155,PTHR14155:SF138				GO:0008270,GO:0005515	AT3G19910.1		RING/U-box superfamily protein	Cre10.g422050.t1.2	g10442.t1,Cre10.g422050.t1.1	
27404355	fgenesh2_pg.C_Chr_07000143	101399	101399												
27404665	fgenesh2_pg.C_Chr_07000148	101404	101404												
27404179	fgenesh2_pg.C_Chr_07000149	101405	101405	PF16053	PTHR28589			K17412		AT5G52370.1					
27404176	fgenesh2_pg.C_Chr_07000156	101412	101412	PF13331			3.1.26.8						Cre12.g497101.t1.1	g12644.t1,Cre12.g497050.t1.3	
27404613	fgenesh2_pg.C_Chr_07000159	101415	101415	PF10444											
27404340	fgenesh2_pg.C_Chr_07000168	101424	101424	PF16983	PTHR31970,PTHR31970:SF0				GO:0016021,GO:0015689,GO:0015098	AT1G80310.1		sulfate transmembrane transporters	Cre04.g214050.t1.2	g4696.t1,Cre04.g214050.t1.1,SUL4	Sulfate transporter, MFS type
27404415	fgenesh2_pg.C_Chr_07000170	101426	101426							AT2G28230.1		TATA-binding related factor (TRF) of subunit 20 of Mediator complex	Cre11.g476900.t1.2	g11844.t1,Cre11.g476900.t1.1	
27404070	fgenesh2_pg.C_Chr_07000174	101430	101430	PF00013	PTHR12663,PTHR12663:SF0		2.1.1.43		GO:0003723	AT5G10950.1		Tudor/PWWP/MBT superfamily protein	Cre03.g197700.t1.2	g4095.t1,Cre03.g197700.t1.1,HLM8	
27404151	fgenesh2_pg.C_Chr_07000184	101440	101440												
27404258	fgenesh2_pg.C_Chr_07000189	101445	101445		PTHR31755,PTHR31755:SF1					AT1G36320.1			Cre18.g748397.t1.1	g18084.t1,Cre31.g779750.t1.1,Cre31.g779750.t1.2	
27404060	fgenesh2_pg.C_Chr_07000202	101458	101458												
27404537	fgenesh2_pg.C_Chr_07000207	101463	101463	PF00226						AT5G49060.1		Heat shock protein DnaJ, N-terminal with domain of unknown function (DUF1977)	Cre06.g281563.t1.1	g6549.t1,Cre06.g281550.t1.3	
27404473	fgenesh2_pg.C_Chr_07000208	101464	101464	PF13640	PTHR12907	KOG3710	1.14.11.2,1.14.11.29		GO:0055114,GO:0016491				Cre13.g576800.t1.1	g14175.t1,PHX21	
27404361	fgenesh2_pg.C_Chr_07000210	101466	101466	PF00856	PTHR12197		1.14.11.4		GO:0005515	AT2G19640.2	ASHR2,SDG39	ASH1-related protein 2	Cre12.g553600.t1.1	g13462.t1	
27404291	fgenesh2_pg.C_Chr_07000211	101467	101467	PF08241	PTHR10108,PTHR10108:SF830		2.1.1.163,2.1.1.201		GO:0008168,GO:0008152				Cre06.g286350.t1.2	g6654.t1,Cre06.g286350.t1.1,UMM6	
27404259	fgenesh2_pg.C_Chr_07000224	101480	101480	PF00153	PTHR24089,PTHR24089:SF212	KOG0759				AT4G03115.1		Mitochondrial substrate carrier family protein	Cre15.g641200.t1.2	g15458.t1,Cre15.g641200.t1.1	
27404185	fgenesh2_pg.C_Chr_07000226	101482	101482	PF03435	PTHR12286,PTHR12286:SF4				GO:0055114,GO:0016491	AT5G39410.1		Saccharopine dehydrogenase 	Cre06.g277100.t1.2	g6211.t1,Cre06.g277100.t1.1	
27404703	fgenesh2_pg.C_Chr_07000228	101484	101484		PTHR10366,PTHR10366:SF389					AT2G39080.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre13.g608000.t1.2	g14656.t1,Cre13.g608000.t1.1	Predicted protein
27404183	fgenesh2_pg.C_Chr_07000232	101488	101488												
27404082	fgenesh2_pg.C_Chr_07000234	101490	101490	PF02033	PTHR33515			K02834	GO:0006364	AT4G34730.1		ribosome-binding factor A family protein	Cre02.g145000.t1.1	g2569.t1,RBF1	
27404447	fgenesh2_pg.C_Chr_07000237	101493	101493	PF12576	PTHR33645					AT3G19340.1		Protein of unknown function (DUF3754)	Cre07.g318350.t1.2	g7359.t1,Cre07.g318350.t1.1	Predicted protein
27404645	fgenesh2_pg.C_Chr_07000255	101511	101511	PF12931,PF00076	PTHR13923			K14005	GO:0003676	AT3G63460.1		transducin family protein / WD-40 repeat family protein	Cre12.g522450.t1.2	g12866.t1,Cre12.g522450.t1.1	COP-II coat subunit
27404476	fgenesh2_pg.C_Chr_07000259	101515	101515	PF10345	PTHR21394	KOG2300		K11266		AT5G51340.1		Tetratricopeptide repeat (TPR)-like superfamily protein	Cre12.g532650.t1.2	g13105.t1,Cre12.g532650.t1.1	
27404521	fgenesh2_pg.C_Chr_07000280	101536	101536	PF13513	PTHR12609,PTHR12609:SF0	KOG1820		K16803		AT2G35630.1	GEM1,MOR1	ARM repeat superfamily protein	Cre03.g149800.t1.1	g3047.t1,TOG1	Microtubule associated protein
27404438	fgenesh2_pg.C_Chr_07000291	101547	101547												
27404425	fgenesh2_pg.C_Chr_07000297	101553	101553	PF12722,PF09742	PTHR21575,PTHR21575:SF12								Cre02.g093300.t1.1	g1761.t1	
27404739	fgenesh2_pg.C_Chr_07000300	101556	101556	PF08766											
27404251	fgenesh2_pg.C_Chr_07000311	101567	101567												
27404449	fgenesh2_pg.C_Chr_07000313	101569	101569												
27404451	fgenesh2_pg.C_Chr_07000314	101570	101570												
27404311	fgenesh2_pg.C_Chr_07000325	101581	101581												
27404325	fgenesh2_pg.C_Chr_07000337	101593	101593	PF01388,PF12047					GO:0003677	AT3G13350.1		HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain	Cre12.g508050.t1.2	g12395.t1,Cre12.g508050.t1.1	
27404642	fgenesh2_pg.C_Chr_07000338	101594	101594	PF06699				K05287	GO:0016021,GO:0006506,GO:0005789						
27404673	fgenesh2_pg.C_Chr_07000341	101597	101597												
27404660	fgenesh2_pg.C_Chr_07000343	101599	101599	PF13847	PTHR31760,PTHR31760:SF0		2.1.1.170	K03501		AT5G50110.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre09.g394584.t1.1	g9786.t1,Cre02.g130850.t1.1,GID2	Methyltransferase
27404486	fgenesh2_pg.C_Chr_07000349	101605	101605												
27404686	fgenesh2_pg.C_Chr_07000357	101613	101613	PF00246					GO:0008270,GO:0006508,GO:0004181				Cre07.g335900.t1.2	g7819.t1,Cre07.g335900.t1.1,CPZ	
27404295	fgenesh2_pg.C_Chr_07000360	101616	101616	PF00069	PTHR24055,PTHR24055:SF10		2.7.11.24		GO:0006468,GO:0005524,GO:0004672	AT4G01370.1	ATMPK4,MPK4	MAP kinase 4	Cre01.g010000.t1.2	g252.t1,Cre01.g010000.t1.1,MAPK8	Mitogen-Activated Protein Kinase
27404079	fgenesh2_pg.C_Chr_07000374	101630	101630							AT5G64160.1			Cre12.g509300.t1.2	g12366.t1,Cre12.g509300.t1.1	
27404302	fgenesh2_pg.C_Chr_07000375	101631	101631	PF04434	PTHR28498				GO:0008270	AT4G33925.1			Cre16.g668000.t1.2	g16278.t1,Cre16.g668000.t1.1	
27404248	fgenesh2_pg.C_Chr_07000376	101632	101632	PF13857,PF12796	PTHR24198					AT4G03500.1		Ankyrin repeat family protein	Cre05.g245700.t1.1	g5220.t1,ANK25	Predicted protein with ankyrin repeats
27404297	fgenesh2_pg.C_Chr_07000378	101634	101634	PF00536,PF13499	PTHR10891	KOG0027			GO:0005515	AT1G50700.1	CPK33	calcium-dependent protein kinase 33	Cre02.g114750.t1.2	g2371.t1,Cre02.g114750.t1.1,CDPK6	
27404352	fgenesh2_pg.C_Chr_07000384	101640	101640	PF00612,PF14738	PTHR22455,PTHR22455:SF10				GO:0005515				Cre07.g330700.t1.2	g7695.t1,Cre07.g330700.t1.1	Flagellar Associated Protein
27404346	fgenesh2_pg.C_Chr_07000386	101642	101642	PF07651	PTHR12276			K12471	GO:0005543	AT5G11710.1		ENTH/VHS family protein	Cre16.g664450.t1.1	g16041.t1	
27404467	fgenesh2_pg.C_Chr_07000389	101645	101645	PF04073	PTHR30411,PTHR30411:SF4				GO:0002161	AT4G16510.1		YbaK/aminoacyl-tRNA synthetase-associated domain	Cre07.g338250.t1.1	g7869.t1	
27404671	fgenesh2_pg.C_Chr_07000405	101661	101661	PF13639	PTHR16047	KOG1645	6.3.2.19	K15691	GO:0008270,GO:0005515	AT5G03450.1		Transducin/WD40 repeat-like superfamily protein			
27404335	fgenesh2_pg.C_Chr_07000406	101662	101662	PF03171,PF14226	PTHR10209,PTHR10209:SF68	KOG0143	1.14.17.4		GO:0055114,GO:0016491	AT4G16770.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	Cre10.g466700.t1.1	g11438.t1	
27404232	fgenesh2_pg.C_Chr_07000409	101665	101665	PF00702	PTHR18901		3.1.3.58			AT4G39970.1		Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre16.g656650.t1.1	g15871.t1,PGP8	
27404678	fgenesh2_pg.C_Chr_07000416	101672	101672	PF00643,PF06203	PTHR31832,PTHR31832:SF3				GO:0008270,GO:0005622,GO:0005515	AT5G15850.1	ATCOL1,COL1	CONSTANS-like 1	Cre12.g534100.t1.1	g13136.t1,COL,CON2	
27404646	fgenesh2_pg.C_Chr_07000436	101692	101692	PF12146											
27404623	fgenesh2_pg.C_Chr_07000442	101698	101698	PF03031	PTHR23081		3.1.3.16	K18999		AT5G58003.1	CPL4	C-terminal domain phosphatase-like 4	Cre02.g102950.t1.1	g2103.t1	
27404712	fgenesh2_pg.C_Chr_07000445	101701	101701												
27404096	fgenesh2_pg.C_Chr_07000447	101703	101703	PF00782	PTHR10367		2.7.7.50,3.1.3.33	K13917	GO:0008138,GO:0006470	AT3G09100.1		mRNA capping enzyme family protein	Cre07.g319150.t1.2	g7378.t1,Cre07.g319150.t1.1,PTP4	
27404256	fgenesh2_pg.C_Chr_07000450	101706	101706	PF04178	PTHR23137	KOG2887			GO:0016192,GO:0016021,GO:0006810	AT5G23550.1		Got1/Sft2-like vescicle transport protein family	Cre12.g549950.t1.2	g13549.t1,Cre12.g549950.t1.1	
27404542	fgenesh2_pg.C_Chr_07000453	101709	101709	PF04564,PF13855	PTHR27000	KOG0472			GO:0016567,GO:0004842,GO:0005515	AT3G49670.1	BAM2	Leucine-rich receptor-like protein kinase family protein	Cre02.g092150.t1.2	g1727.t1,Cre02.g092150.t1.1	
27403641	fgenesh2_pg.C_Chr_08000005	101714	101714	PF13863	PTHR21683,PTHR21683:SF3								Cre02.g103950.t1.2	g2126.t1,Cre02.g103950.t1.1	Flagellar Associated Protein
27403562	fgenesh2_pg.C_Chr_08000009	101718	101718	PF11938	PTHR13341,PTHR13341:SF2	KOG3782				AT1G42480.1			Cre16.g661700.t1.2	g15979.t1,Cre16.g661700.t1.1	
27403234	fgenesh2_pg.C_Chr_08000028	101737	101737												
27403547	fgenesh2_pg.C_Chr_08000037	101746	101746	PF03407	PTHR10994,PTHR10994:SF3					AT1G19360.1		Nucleotide-diphospho-sugar transferase family protein	Cre02.g111000.t1.2	g2279.t1,Cre02.g111000.t1.1	Putative ER protein
27403263	fgenesh2_pg.C_Chr_08000043	101752	101752	PF13637,PF12937					GO:0005515						
27403438	fgenesh2_pg.C_Chr_08000046	101755	101755	PF00125	PTHR23428	KOG1744		K11252	GO:0003677,GO:0000786	AT2G28720.1		Histone superfamily protein	Cre13.g570050.t1.2	g14024.t1,Cre13.g570050.t1.1,HTB2	Histone H2B
27403356	fgenesh2_pg.C_Chr_08000048	101757	101757		PTHR31563					AT5G49960.1					
27403584	fgenesh2_pg.C_Chr_08000055	101764	101764												
27403518	fgenesh2_pg.C_Chr_08000061	101770	101770	PF00590	PTHR21091,PTHR21091:SF18		2.1.1.198	K07056	GO:0008168,GO:0008152	AT1G45110.1		Tetrapyrrole (Corrin/Porphyrin) Methylases	Cre13.g572000.t1.2	g14067.t1,Cre13.g572000.t1.1,TPM1	Tetrapyrrole methylase
27403084	fgenesh2_pg.C_Chr_08000062	101771	101771												
27403242	fgenesh2_pg.C_Chr_08000064	101773	101773	PF00013,PF00179	PTHR10044,PTHR10044:SF120	KOG0417	6.3.2.19	K10586	GO:0003723	AT2G16920.1	PFU2,UBC23	ubiquitin-conjugating enzyme 23	Cre08.g383702.t1.1	g9032.t1	
27403117	fgenesh2_pg.C_Chr_08000072	101781	101781	PF12832	PTHR16172	KOG3762							Cre03.g179400.t1.2	g3713.t1,Cre03.g179400.t1.1,MFT17	
27403161	fgenesh2_pg.C_Chr_08000087	101796	101796	PF08700	PTHR21426,PTHR21426:SF12					AT1G10385.1		Vps51/Vps67 family (components of vesicular transport) protein			
27403382	fgenesh2_pg.C_Chr_08000090	101799	101799	PF00400	PTHR22844,PTHR22844:SF191	KOG0296,KOG0313,KOG0279,KOG0271			GO:0005515	AT3G49660.1		Transducin/WD40 repeat-like superfamily protein	Cre07.g313850.t1.1	g7263.t1	
27403267	fgenesh2_pg.C_Chr_08000092	101801	101801												
27403364	fgenesh2_pg.C_Chr_08000098	101807	101807		PTHR33791,PTHR33791:SF1					AT4G04330.1		Chaperonin-like RbcX protein	Cre01.g030350.t1.1	g688.t1	Predicted protein
27403110	fgenesh2_pg.C_Chr_08000108	101817	101817	PF01842					GO:0016597,GO:0008152				Cre16.g663200.t1.1	g16011.t1	Flagellar Associated Protein, cyclic nucleotide dependent protein kinase
27403434	fgenesh2_pg.C_Chr_08000115	101824	101824	PF01043,PF07516,PF07517	PTHR30612,PTHR30612:SF5			K03070	GO:0017038,GO:0016020,GO:0005524	AT1G21650.2		Preprotein translocase SecA family protein	Cre12.g517900.t1.1	g12770.t1,SCA1	Chloroplast-associated SecA protein
27403085	fgenesh2_pg.C_Chr_08000124	101833	101833	PF05577	PTHR11010,PTHR11010:SF38	KOG2183	3.4.16.2	K01285	GO:0008236,GO:0006508	AT2G24280.1		alpha/beta-Hydrolases superfamily protein	Cre10.g422150.t1.1	g10444.t1	
